purchase_date,total_price,promo_name,sales_after_promo,status_promo
2022-08-22,148000,GRATIS_ONGKIR,143000,Dengan Promo
2022-08-22,88920,,88920,Tanpa Promo
2022-08-22,199800,,199800,Tanpa Promo
2022-08-23,111100,GRATIS_ONGKIR,106100,Dengan Promo
2022-08-23,375000,GRATIS_ONGKIR,370000,Dengan Promo
2022-08-23,310500,GRATIS_ONGKIR,305500,Dengan Promo
2022-08-23,109800,GRATIS_ONGKIR,104800,Dengan Promo
2022-08-23,192060,GRATIS_ONGKIR,187060,Dengan Promo
2022-08-23,899900,,899900,Tanpa Promo
2022-08-23,207000,,207000,Tanpa Promo
2022-08-23,159000,,159000,Tanpa Promo
2022-08-23,282000,,282000,Tanpa Promo
2022-08-23,2700,GRATIS_ONGKIR,-2300,Dengan Promo
2022-08-23,84000,,84000,Tanpa Promo
2022-08-23,99000,,99000,Tanpa Promo
2022-08-23,156000,,156000,Tanpa Promo
2022-08-23,135140,,135140,Tanpa Promo
2022-08-23,85500,,85500,Tanpa Promo
2022-08-23,78999,GRATIS_ONGKIR,73999,Dengan Promo
2022-08-23,60000,GRATIS_ONGKIR,55000,Dengan Promo
2022-08-23,390000,,390000,Tanpa Promo
2022-08-23,122052,GRATIS_ONGKIR,117052,Dengan Promo
2022-08-23,133800,,133800,Tanpa Promo
2022-08-23,66686,,66686,Tanpa Promo
2022-08-23,112000,GRATIS_ONGKIR,107000,Dengan Promo
2022-08-23,300000,GRATIS_ONGKIR,295000,Dengan Promo
2022-08-23,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-08-23,81180,,81180,Tanpa Promo
2022-08-23,139800,GRATIS_ONGKIR,134800,Dengan Promo
2022-08-23,36375,GRATIS_ONGKIR,31375,Dengan Promo
2022-08-24,340100,GRATIS_ONGKIR,335100,Dengan Promo
2022-08-24,1670,GRATIS_ONGKIR,-3330,Dengan Promo
2022-08-24,398000,GRATIS_ONGKIR,393000,Dengan Promo
2022-08-24,113800,GRATIS_ONGKIR,108800,Dengan Promo
2022-08-24,50000,,50000,Tanpa Promo
2022-08-24,138500,,138500,Tanpa Promo
2022-08-24,225000,GRATIS_ONGKIR,220000,Dengan Promo
2022-08-24,190000,,190000,Tanpa Promo
2022-08-24,68700,,68700,Tanpa Promo
2022-08-24,143664,,143664,Tanpa Promo
2022-08-24,73500,,73500,Tanpa Promo
2022-08-24,128000,GRATIS_ONGKIR,123000,Dengan Promo
2022-08-24,657000,,657000,Tanpa Promo
2022-08-24,154500,GRATIS_ONGKIR,149500,Dengan Promo
2022-08-24,275000,,275000,Tanpa Promo
2022-08-24,423000,,423000,Tanpa Promo
2022-08-24,438000,GRATIS_ONGKIR,433000,Dengan Promo
2022-08-24,103500,,103500,Tanpa Promo
2022-08-24,99750,,99750,Tanpa Promo
2022-08-24,103900,,103900,Tanpa Promo
2022-08-25,44000,GRATIS_ONGKIR,39000,Dengan Promo
2022-08-25,3700,GRATIS_ONGKIR,-1300,Dengan Promo
2022-08-25,128040,,128040,Tanpa Promo
2022-08-25,159000,GRATIS_ONGKIR,154000,Dengan Promo
2022-08-25,650000,GRATIS_ONGKIR,645000,Dengan Promo
2022-08-25,1200000,GRATIS_ONGKIR,1195000,Dengan Promo
2022-08-25,73950,,73950,Tanpa Promo
2022-08-25,125000,GRATIS_ONGKIR,120000,Dengan Promo
2022-08-25,156000,,156000,Tanpa Promo
2022-08-25,5970000,GRATIS_ONGKIR,5965000,Dengan Promo
2022-08-25,207000,,207000,Tanpa Promo
2022-08-25,166500,GRATIS_ONGKIR,161500,Dengan Promo
2022-08-25,84150,,84150,Tanpa Promo
2022-08-25,18400,GRATIS_ONGKIR,13400,Dengan Promo
2022-08-25,186000,,186000,Tanpa Promo
2022-08-25,128040,,128040,Tanpa Promo
2022-08-25,238000,,238000,Tanpa Promo
2022-08-25,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-08-25,398000,,398000,Tanpa Promo
2022-08-25,18400,,18400,Tanpa Promo
2022-08-25,279000,,279000,Tanpa Promo
2022-08-25,1350,GRATIS_ONGKIR,-3650,Dengan Promo
2022-08-25,3300,,3300,Tanpa Promo
2022-08-25,234000,GRATIS_ONGKIR,229000,Dengan Promo
2022-08-25,129800,GRATIS_ONGKIR,124800,Dengan Promo
2022-08-25,43000,,43000,Tanpa Promo
2022-08-26,2700,,2700,Tanpa Promo
2022-08-26,99000,,99000,Tanpa Promo
2022-08-26,2700,,2700,Tanpa Promo
2022-08-26,85000,,85000,Tanpa Promo
2022-08-26,48500,,48500,Tanpa Promo
2022-08-26,1440000,GRATIS_ONGKIR,1435000,Dengan Promo
2022-08-26,144000,GRATIS_ONGKIR,139000,Dengan Promo
2022-08-26,1850,,1850,Tanpa Promo
2022-08-26,375300,,375300,Tanpa Promo
2022-08-26,165500,,165500,Tanpa Promo
2022-08-26,98800,GRATIS_ONGKIR,93800,Dengan Promo
2022-08-26,378000,GRATIS_ONGKIR,373000,Dengan Promo
2022-08-26,118500,,118500,Tanpa Promo
2022-08-26,55774,GRATIS_ONGKIR,50774,Dengan Promo
2022-08-26,326250,,326250,Tanpa Promo
2022-08-26,78002,GRATIS_ONGKIR,73002,Dengan Promo
2022-08-26,125000,,125000,Tanpa Promo
2022-08-26,207800,GRATIS_ONGKIR,202800,Dengan Promo
2022-08-26,2250000,,2250000,Tanpa Promo
2022-08-26,410000,,410000,Tanpa Promo
2022-08-26,143700,,143700,Tanpa Promo
2022-08-26,26750,,26750,Tanpa Promo
2022-08-26,73950,,73950,Tanpa Promo
2022-08-26,38850,GRATIS_ONGKIR,33850,Dengan Promo
2022-08-26,338000,GRATIS_ONGKIR,333000,Dengan Promo
2022-08-26,17160,,17160,Tanpa Promo
2022-08-26,471750,,471750,Tanpa Promo
2022-08-26,70000,GRATIS_ONGKIR,65000,Dengan Promo
2022-08-26,43448,GRATIS_ONGKIR,38448,Dengan Promo
2022-08-26,30000,GRATIS_ONGKIR,25000,Dengan Promo
2022-08-26,8622,,8622,Tanpa Promo
2022-08-27,73500,,73500,Tanpa Promo
2022-08-27,53000,GRATIS_ONGKIR,48000,Dengan Promo
2022-08-27,33343,GRATIS_ONGKIR,28343,Dengan Promo
2022-08-27,292500,GRATIS_ONGKIR,287500,Dengan Promo
2022-08-27,259800,GRATIS_ONGKIR,254800,Dengan Promo
2022-08-27,145000,,145000,Tanpa Promo
2022-08-27,398000,,398000,Tanpa Promo
2022-08-27,166500,GRATIS_ONGKIR,161500,Dengan Promo
2022-08-27,379800,GRATIS_ONGKIR,374800,Dengan Promo
2022-08-27,118000,,118000,Tanpa Promo
2022-08-27,239800,GRATIS_ONGKIR,234800,Dengan Promo
2022-08-27,525,,525,Tanpa Promo
2022-08-27,155000,GRATIS_ONGKIR,150000,Dengan Promo
2022-08-27,94500,GRATIS_ONGKIR,89500,Dengan Promo
2022-08-27,225000,GRATIS_ONGKIR,220000,Dengan Promo
2022-08-27,46400,GRATIS_ONGKIR,41400,Dengan Promo
2022-08-27,95800,,95800,Tanpa Promo
2022-08-27,378000,,378000,Tanpa Promo
2022-08-27,149650,GRATIS_ONGKIR,144650,Dengan Promo
2022-08-27,148520,GRATIS_ONGKIR,143520,Dengan Promo
2022-08-27,24225,GRATIS_ONGKIR,19225,Dengan Promo
2022-08-27,209700,,209700,Tanpa Promo
2022-08-27,27600,GRATIS_ONGKIR,22600,Dengan Promo
2022-08-27,390000,,390000,Tanpa Promo
2022-08-27,449000,,449000,Tanpa Promo
2022-08-27,384000,,384000,Tanpa Promo
2022-08-27,107728,,107728,Tanpa Promo
2022-08-27,3550000,GRATIS_ONGKIR,3545000,Dengan Promo
2022-08-27,110997,GRATIS_ONGKIR,105997,Dengan Promo
2022-08-27,333000,,333000,Tanpa Promo
2022-08-27,179700,GRATIS_ONGKIR,174700,Dengan Promo
2022-08-27,260000,,260000,Tanpa Promo
2022-08-27,480000,GRATIS_ONGKIR,475000,Dengan Promo
2022-08-27,218000,GRATIS_ONGKIR,213000,Dengan Promo
2022-08-27,177000,,177000,Tanpa Promo
2022-08-28,358000,GRATIS_ONGKIR,353000,Dengan Promo
2022-08-28,177000,,177000,Tanpa Promo
2022-08-28,69600,,69600,Tanpa Promo
2022-08-28,599700,GRATIS_ONGKIR,594700,Dengan Promo
2022-08-28,296907,,296907,Tanpa Promo
2022-08-28,24250,,24250,Tanpa Promo
2022-08-28,567000,GRATIS_ONGKIR,562000,Dengan Promo
2022-08-28,480000,GRATIS_ONGKIR,475000,Dengan Promo
2022-08-28,40684,GRATIS_ONGKIR,35684,Dengan Promo
2022-08-28,148000,,148000,Tanpa Promo
2022-08-28,74000,GRATIS_ONGKIR,69000,Dengan Promo
2022-08-28,93884,GRATIS_ONGKIR,88884,Dengan Promo
2022-08-28,254250,,254250,Tanpa Promo
2022-08-28,550000,GRATIS_ONGKIR,545000,Dengan Promo
2022-08-28,24796,GRATIS_ONGKIR,19796,Dengan Promo
2022-08-28,175000,,175000,Tanpa Promo
2022-08-28,131746,GRATIS_ONGKIR,126746,Dengan Promo
2022-08-28,48500,GRATIS_ONGKIR,43500,Dengan Promo
2022-08-28,19000,,19000,Tanpa Promo
2022-08-28,110000,,110000,Tanpa Promo
2022-08-28,17500,,17500,Tanpa Promo
2022-08-28,195000,GRATIS_ONGKIR,190000,Dengan Promo
2022-08-28,171000,GRATIS_ONGKIR,166000,Dengan Promo
2022-08-28,397500,GRATIS_ONGKIR,392500,Dengan Promo
2022-08-28,5097000,,5097000,Tanpa Promo
2022-08-28,338850,,338850,Tanpa Promo
2022-08-28,295500,,295500,Tanpa Promo
2022-08-28,187960,GRATIS_ONGKIR,182960,Dengan Promo
2022-08-28,250000,,250000,Tanpa Promo
2022-08-28,89900,,89900,Tanpa Promo
2022-08-29,52000,GRATIS_ONGKIR,47000,Dengan Promo
2022-08-29,64000,GRATIS_ONGKIR,59000,Dengan Promo
2022-08-29,227997,,227997,Tanpa Promo
2022-08-29,151998,GRATIS_ONGKIR,146998,Dengan Promo
2022-08-29,129900,GRATIS_ONGKIR,124900,Dengan Promo
2022-08-29,680000,,680000,Tanpa Promo
2022-08-29,113800,GRATIS_ONGKIR,108800,Dengan Promo
2022-08-29,155046,,155046,Tanpa Promo
2022-08-29,159000,,159000,Tanpa Promo
2022-08-29,131400,GRATIS_ONGKIR,126400,Dengan Promo
2022-08-29,390000,,390000,Tanpa Promo
2022-08-29,389700,,389700,Tanpa Promo
2022-08-29,141000,GRATIS_ONGKIR,136000,Dengan Promo
2022-08-29,234000,GRATIS_ONGKIR,229000,Dengan Promo
2022-08-29,555000,,555000,Tanpa Promo
2022-08-29,186000,,186000,Tanpa Promo
2022-08-29,297000,GRATIS_ONGKIR,292000,Dengan Promo
2022-08-29,155000,,155000,Tanpa Promo
2022-08-29,150000,GRATIS_ONGKIR,145000,Dengan Promo
2022-08-29,24796,GRATIS_ONGKIR,19796,Dengan Promo
2022-08-29,415000,GRATIS_ONGKIR,410000,Dengan Promo
2022-08-29,2694000,,2694000,Tanpa Promo
2022-08-29,43000,,43000,Tanpa Promo
2022-08-29,507000,,507000,Tanpa Promo
2022-08-29,459998,GRATIS_ONGKIR,454998,Dengan Promo
2022-08-29,578700,GRATIS_ONGKIR,573700,Dengan Promo
2022-08-29,200000,,200000,Tanpa Promo
2022-08-29,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-08-29,597000,GRATIS_ONGKIR,592000,Dengan Promo
2022-08-29,555000,,555000,Tanpa Promo
2022-08-29,189900,,189900,Tanpa Promo
2022-08-29,1058000,GRATIS_ONGKIR,1053000,Dengan Promo
2022-08-29,410000,,410000,Tanpa Promo
2022-08-29,79000,,79000,Tanpa Promo
2022-08-30,159900,GRATIS_ONGKIR,154900,Dengan Promo
2022-08-30,70800,,70800,Tanpa Promo
2022-08-30,168750,GRATIS_ONGKIR,163750,Dengan Promo
2022-08-30,50000,GRATIS_ONGKIR,45000,Dengan Promo
2022-08-30,93000,GRATIS_ONGKIR,88000,Dengan Promo
2022-08-30,830000,GRATIS_ONGKIR,825000,Dengan Promo
2022-08-30,2380,,2380,Tanpa Promo
2022-08-30,311700,GRATIS_ONGKIR,306700,Dengan Promo
2022-08-30,38850,,38850,Tanpa Promo
2022-08-30,555000,GRATIS_ONGKIR,550000,Dengan Promo
2022-08-30,57000,,57000,Tanpa Promo
2022-08-30,59900,GRATIS_ONGKIR,54900,Dengan Promo
2022-08-30,2199800,,2199800,Tanpa Promo
2022-08-30,131400,,131400,Tanpa Promo
2022-08-30,60000,GRATIS_ONGKIR,55000,Dengan Promo
2022-08-30,47000,,47000,Tanpa Promo
2022-08-30,21500,GRATIS_ONGKIR,16500,Dengan Promo
2022-08-30,750000,,750000,Tanpa Promo
2022-08-30,108000,,108000,Tanpa Promo
2022-08-30,119700,,119700,Tanpa Promo
2022-08-30,98969,GRATIS_ONGKIR,93969,Dengan Promo
2022-08-30,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-08-30,538850,,538850,Tanpa Promo
2022-08-30,103364,,103364,Tanpa Promo
2022-08-30,390000,GRATIS_ONGKIR,385000,Dengan Promo
2022-08-30,162500,,162500,Tanpa Promo
2022-08-30,405870,GRATIS_ONGKIR,400870,Dengan Promo
2022-08-30,445560,GRATIS_ONGKIR,440560,Dengan Promo
2022-08-30,143400,,143400,Tanpa Promo
2022-08-30,3398000,,3398000,Tanpa Promo
2022-08-30,2050000,GRATIS_ONGKIR,2045000,Dengan Promo
2022-08-30,7140,GRATIS_ONGKIR,2140,Dengan Promo
2022-08-30,435000,,435000,Tanpa Promo
2022-08-30,499500,,499500,Tanpa Promo
2022-08-30,158000,GRATIS_ONGKIR,153000,Dengan Promo
2022-08-30,330000,GRATIS_ONGKIR,325000,Dengan Promo
2022-08-30,318000,,318000,Tanpa Promo
2022-08-30,47000,,47000,Tanpa Promo
2022-08-30,297000,,297000,Tanpa Promo
2022-08-30,171000,,171000,Tanpa Promo
2022-08-30,79000,GRATIS_ONGKIR,74000,Dengan Promo
2022-08-31,75000,,75000,Tanpa Promo
2022-08-31,20000,GRATIS_ONGKIR,15000,Dengan Promo
2022-08-31,1400,,1400,Tanpa Promo
2022-08-31,260000,GRATIS_ONGKIR,255000,Dengan Promo
2022-08-31,189000,,189000,Tanpa Promo
2022-08-31,1350000,,1350000,Tanpa Promo
2022-08-31,660000,,660000,Tanpa Promo
2022-08-31,55000,,55000,Tanpa Promo
2022-08-31,70800,GRATIS_ONGKIR,65800,Dengan Promo
2022-08-31,525,GRATIS_ONGKIR,-4475,Dengan Promo
2022-08-31,57000,GRATIS_ONGKIR,52000,Dengan Promo
2022-08-31,291000,GRATIS_ONGKIR,286000,Dengan Promo
2022-08-31,398000,GRATIS_ONGKIR,393000,Dengan Promo
2022-08-31,35000,,35000,Tanpa Promo
2022-08-31,26888,GRATIS_ONGKIR,21888,Dengan Promo
2022-08-31,2380,,2380,Tanpa Promo
2022-08-31,639800,GRATIS_ONGKIR,634800,Dengan Promo
2022-08-31,379800,GRATIS_ONGKIR,374800,Dengan Promo
2022-08-31,151998,GRATIS_ONGKIR,146998,Dengan Promo
2022-08-31,131000,GRATIS_ONGKIR,126000,Dengan Promo
2022-08-31,960000,,960000,Tanpa Promo
2022-08-31,14997000,GRATIS_ONGKIR,14992000,Dengan Promo
2022-08-31,525000,,525000,Tanpa Promo
2022-08-31,38000,,38000,Tanpa Promo
2022-08-31,48000,,48000,Tanpa Promo
2022-08-31,275000,,275000,Tanpa Promo
2022-08-31,72500,GRATIS_ONGKIR,67500,Dengan Promo
2022-08-31,290000,,290000,Tanpa Promo
2022-08-31,51000,GRATIS_ONGKIR,46000,Dengan Promo
2022-08-31,1364250,GRATIS_ONGKIR,1359250,Dengan Promo
2022-09-01,59800,,59800,Tanpa Promo
2022-09-01,440000,,440000,Tanpa Promo
2022-09-01,137000,GRATIS_ONGKIR,132000,Dengan Promo
2022-09-01,155000,GRATIS_ONGKIR,150000,Dengan Promo
2022-09-01,197100,,197100,Tanpa Promo
2022-09-01,159600,,159600,Tanpa Promo
2022-09-01,599998,AWAL_GAJIAN,584998,Dengan Promo
2022-09-01,143700,AWAL_GAJIAN,128700,Dengan Promo
2022-09-01,60500,AWAL_GAJIAN,45500,Dengan Promo
2022-09-01,21500,AWAL_GAJIAN,6500,Dengan Promo
2022-09-01,136500,,136500,Tanpa Promo
2022-09-01,155000,AWAL_GAJIAN,140000,Dengan Promo
2022-09-01,164445,GRATIS_ONGKIR,159445,Dengan Promo
2022-09-01,270000,AWAL_GAJIAN,255000,Dengan Promo
2022-09-01,151500,AWAL_GAJIAN,136500,Dengan Promo
2022-09-01,150000,GRATIS_ONGKIR,145000,Dengan Promo
2022-09-01,105000,,105000,Tanpa Promo
2022-09-01,72680,GRATIS_ONGKIR,67680,Dengan Promo
2022-09-01,270000,,270000,Tanpa Promo
2022-09-01,9998000,AWAL_GAJIAN,9983000,Dengan Promo
2022-09-01,35970,AWAL_GAJIAN,20970,Dengan Promo
2022-09-01,780000,,780000,Tanpa Promo
2022-09-01,250000,GRATIS_ONGKIR,245000,Dengan Promo
2022-09-01,507000,,507000,Tanpa Promo
2022-09-01,347997,,347997,Tanpa Promo
2022-09-01,250000,AWAL_GAJIAN,235000,Dengan Promo
2022-09-01,285000,,285000,Tanpa Promo
2022-09-01,254070,GRATIS_ONGKIR,249070,Dengan Promo
2022-09-01,64000,,64000,Tanpa Promo
2022-09-01,1650020,GRATIS_ONGKIR,1645020,Dengan Promo
2022-09-01,121500,AWAL_GAJIAN,106500,Dengan Promo
2022-09-01,567000,AWAL_GAJIAN,552000,Dengan Promo
2022-09-01,280000,AWAL_GAJIAN,265000,Dengan Promo
2022-09-01,59280,GRATIS_ONGKIR,54280,Dengan Promo
2022-09-01,199999,,199999,Tanpa Promo
2022-09-01,102000,GRATIS_ONGKIR,97000,Dengan Promo
2022-09-01,375000,,375000,Tanpa Promo
2022-09-01,189900,,189900,Tanpa Promo
2022-09-01,165000,GRATIS_ONGKIR,160000,Dengan Promo
2022-09-01,31500,AWAL_GAJIAN,16500,Dengan Promo
2022-09-02,569700,GRATIS_ONGKIR,564700,Dengan Promo
2022-09-02,52000,,52000,Tanpa Promo
2022-09-02,270000,,270000,Tanpa Promo
2022-09-02,330000,GRATIS_ONGKIR,325000,Dengan Promo
2022-09-02,39000,GRATIS_ONGKIR,34000,Dengan Promo
2022-09-02,567000,GRATIS_ONGKIR,562000,Dengan Promo
2022-09-02,9748,GRATIS_ONGKIR,4748,Dengan Promo
2022-09-02,32000,GRATIS_ONGKIR,27000,Dengan Promo
2022-09-02,57000,,57000,Tanpa Promo
2022-09-02,41990,,41990,Tanpa Promo
2022-09-02,450000,,450000,Tanpa Promo
2022-09-02,260000,,260000,Tanpa Promo
2022-09-02,99000,GRATIS_ONGKIR,94000,Dengan Promo
2022-09-02,41990,GRATIS_ONGKIR,36990,Dengan Promo
2022-09-02,131400,,131400,Tanpa Promo
2022-09-02,59800,,59800,Tanpa Promo
2022-09-02,29600,,29600,Tanpa Promo
2022-09-02,184800,,184800,Tanpa Promo
2022-09-02,164445,GRATIS_ONGKIR,159445,Dengan Promo
2022-09-02,150000,GRATIS_ONGKIR,145000,Dengan Promo
2022-09-02,75999,,75999,Tanpa Promo
2022-09-02,115000,,115000,Tanpa Promo
2022-09-02,1575,GRATIS_ONGKIR,-3425,Dengan Promo
2022-09-02,2800,GRATIS_ONGKIR,-2200,Dengan Promo
2022-09-02,27000,,27000,Tanpa Promo
2022-09-03,25260,,25260,Tanpa Promo
2022-09-03,397500,GRATIS_ONGKIR,392500,Dengan Promo
2022-09-03,169290,,169290,Tanpa Promo
2022-09-03,1950000,GRATIS_ONGKIR,1945000,Dengan Promo
2022-09-03,35970,GRATIS_ONGKIR,30970,Dengan Promo
2022-09-03,89000,GRATIS_ONGKIR,84000,Dengan Promo
2022-09-03,76800,GRATIS_ONGKIR,71800,Dengan Promo
2022-09-03,450000,GRATIS_ONGKIR,445000,Dengan Promo
2022-09-03,555000,GRATIS_ONGKIR,550000,Dengan Promo
2022-09-03,55774,GRATIS_ONGKIR,50774,Dengan Promo
2022-09-03,239800,,239800,Tanpa Promo
2022-09-03,207000,,207000,Tanpa Promo
2022-09-03,45800,,45800,Tanpa Promo
2022-09-03,30000,,30000,Tanpa Promo
2022-09-03,340000,,340000,Tanpa Promo
2022-09-03,158000,GRATIS_ONGKIR,153000,Dengan Promo
2022-09-03,64500,GRATIS_ONGKIR,59500,Dengan Promo
2022-09-03,73500,GRATIS_ONGKIR,68500,Dengan Promo
2022-09-03,24900,,24900,Tanpa Promo
2022-09-03,284000,GRATIS_ONGKIR,279000,Dengan Promo
2022-09-03,92997,GRATIS_ONGKIR,87997,Dengan Promo
2022-09-03,157580,,157580,Tanpa Promo
2022-09-03,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-09-03,83980,GRATIS_ONGKIR,78980,Dengan Promo
2022-09-03,825000,,825000,Tanpa Promo
2022-09-03,555000,GRATIS_ONGKIR,550000,Dengan Promo
2022-09-03,154440,,154440,Tanpa Promo
2022-09-03,230000,,230000,Tanpa Promo
2022-09-04,459998,,459998,Tanpa Promo
2022-09-04,220000,GRATIS_ONGKIR,215000,Dengan Promo
2022-09-04,360000,GRATIS_ONGKIR,355000,Dengan Promo
2022-09-04,284000,GRATIS_ONGKIR,279000,Dengan Promo
2022-09-04,49575,,49575,Tanpa Promo
2022-09-04,70000,GRATIS_ONGKIR,65000,Dengan Promo
2022-09-04,194000,GRATIS_ONGKIR,189000,Dengan Promo
2022-09-04,581400,GRATIS_ONGKIR,576400,Dengan Promo
2022-09-04,69000,GRATIS_ONGKIR,64000,Dengan Promo
2022-09-04,105400,,105400,Tanpa Promo
2022-09-04,440000,,440000,Tanpa Promo
2022-09-04,318000,,318000,Tanpa Promo
2022-09-04,390000,GRATIS_ONGKIR,385000,Dengan Promo
2022-09-04,227700,GRATIS_ONGKIR,222700,Dengan Promo
2022-09-04,260000,,260000,Tanpa Promo
2022-09-04,130000,,130000,Tanpa Promo
2022-09-04,20000,GRATIS_ONGKIR,15000,Dengan Promo
2022-09-04,411000,,411000,Tanpa Promo
2022-09-04,59700,,59700,Tanpa Promo
2022-09-04,499500,,499500,Tanpa Promo
2022-09-04,690000,GRATIS_ONGKIR,685000,Dengan Promo
2022-09-04,236997,GRATIS_ONGKIR,231997,Dengan Promo
2022-09-04,54000,,54000,Tanpa Promo
2022-09-04,48960,,48960,Tanpa Promo
2022-09-04,76500,,76500,Tanpa Promo
2022-09-05,159000,GRATIS_ONGKIR,154000,Dengan Promo
2022-09-05,75800,GRATIS_ONGKIR,70800,Dengan Promo
2022-09-05,1074000,,1074000,Tanpa Promo
2022-09-05,50000,GRATIS_ONGKIR,45000,Dengan Promo
2022-09-05,169000,,169000,Tanpa Promo
2022-09-05,75000,,75000,Tanpa Promo
2022-09-05,31400,GRATIS_ONGKIR,26400,Dengan Promo
2022-09-05,62000,,62000,Tanpa Promo
2022-09-05,18187,GRATIS_ONGKIR,13187,Dengan Promo
2022-09-05,4950060,,4950060,Tanpa Promo
2022-09-05,279000,GRATIS_ONGKIR,274000,Dengan Promo
2022-09-05,345000,,345000,Tanpa Promo
2022-09-05,39800,GRATIS_ONGKIR,34800,Dengan Promo
2022-09-05,180000,,180000,Tanpa Promo
2022-09-05,20000,,20000,Tanpa Promo
2022-09-05,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-09-05,410000,GRATIS_ONGKIR,405000,Dengan Promo
2022-09-05,374700,GRATIS_ONGKIR,369700,Dengan Promo
2022-09-05,25790,GRATIS_ONGKIR,20790,Dengan Promo
2022-09-05,83661,GRATIS_ONGKIR,78661,Dengan Promo
2022-09-05,184800,,184800,Tanpa Promo
2022-09-05,93884,,93884,Tanpa Promo
2022-09-05,15700,GRATIS_ONGKIR,10700,Dengan Promo
2022-09-05,65700,GRATIS_ONGKIR,60700,Dengan Promo
2022-09-05,1320000,,1320000,Tanpa Promo
2022-09-05,115999,GRATIS_ONGKIR,110999,Dengan Promo
2022-09-06,690000,,690000,Tanpa Promo
2022-09-06,179700,,179700,Tanpa Promo
2022-09-06,338850,GRATIS_ONGKIR,333850,Dengan Promo
2022-09-06,149900,,149900,Tanpa Promo
2022-09-06,138000,GRATIS_ONGKIR,133000,Dengan Promo
2022-09-06,89900,,89900,Tanpa Promo
2022-09-06,104000,,104000,Tanpa Promo
2022-09-06,93300,,93300,Tanpa Promo
2022-09-06,690000,GRATIS_ONGKIR,685000,Dengan Promo
2022-09-06,195000,,195000,Tanpa Promo
2022-09-06,93300,GRATIS_ONGKIR,88300,Dengan Promo
2022-09-06,109630,GRATIS_ONGKIR,104630,Dengan Promo
2022-09-06,475000,GRATIS_ONGKIR,470000,Dengan Promo
2022-09-06,74800,,74800,Tanpa Promo
2022-09-06,158000,GRATIS_ONGKIR,153000,Dengan Promo
2022-09-06,1320000,,1320000,Tanpa Promo
2022-09-06,135140,,135140,Tanpa Promo
2022-09-06,555000,,555000,Tanpa Promo
2022-09-06,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-09-06,107000,,107000,Tanpa Promo
2022-09-06,72750,GRATIS_ONGKIR,67750,Dengan Promo
2022-09-06,68888,GRATIS_ONGKIR,63888,Dengan Promo
2022-09-06,155046,,155046,Tanpa Promo
2022-09-07,26270,,26270,Tanpa Promo
2022-09-07,10000,GRATIS_ONGKIR,5000,Dengan Promo
2022-09-07,29900,,29900,Tanpa Promo
2022-09-07,64900,,64900,Tanpa Promo
2022-09-07,899997,GRATIS_ONGKIR,894997,Dengan Promo
2022-09-07,187200,GRATIS_ONGKIR,182200,Dengan Promo
2022-09-07,62200,GRATIS_ONGKIR,57200,Dengan Promo
2022-09-07,478800,,478800,Tanpa Promo
2022-09-07,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-09-07,252450,,252450,Tanpa Promo
2022-09-07,44000,,44000,Tanpa Promo
2022-09-07,76500,,76500,Tanpa Promo
2022-09-07,117000,,117000,Tanpa Promo
2022-09-07,520000,GRATIS_ONGKIR,515000,Dengan Promo
2022-09-07,440000,GRATIS_ONGKIR,435000,Dengan Promo
2022-09-07,193800,GRATIS_ONGKIR,188800,Dengan Promo
2022-09-07,140000,GRATIS_ONGKIR,135000,Dengan Promo
2022-09-07,184800,,184800,Tanpa Promo
2022-09-07,217500,GRATIS_ONGKIR,212500,Dengan Promo
2022-09-08,156000,,156000,Tanpa Promo
2022-09-08,14000,,14000,Tanpa Promo
2022-09-08,1058000,,1058000,Tanpa Promo
2022-09-08,330000,GRATIS_ONGKIR,325000,Dengan Promo
2022-09-08,236997,GRATIS_ONGKIR,231997,Dengan Promo
2022-09-08,81180,,81180,Tanpa Promo
2022-09-08,190000,,190000,Tanpa Promo
2022-09-08,639800,,639800,Tanpa Promo
2022-09-08,110925,GRATIS_ONGKIR,105925,Dengan Promo
2022-09-08,113800,GRATIS_ONGKIR,108800,Dengan Promo
2022-09-08,35000,,35000,Tanpa Promo
2022-09-08,25000,,25000,Tanpa Promo
2022-09-08,85000,GRATIS_ONGKIR,80000,Dengan Promo
2022-09-08,420000,GRATIS_ONGKIR,415000,Dengan Promo
2022-09-08,479000,GRATIS_ONGKIR,474000,Dengan Promo
2022-09-08,99750,GRATIS_ONGKIR,94750,Dengan Promo
2022-09-08,337500,,337500,Tanpa Promo
2022-09-08,237500,,237500,Tanpa Promo
2022-09-08,300000,,300000,Tanpa Promo
2022-09-08,110000,,110000,Tanpa Promo
2022-09-08,1347000,GRATIS_ONGKIR,1342000,Dengan Promo
2022-09-08,250000,GRATIS_ONGKIR,245000,Dengan Promo
2022-09-08,3030000,,3030000,Tanpa Promo
2022-09-08,85320,,85320,Tanpa Promo
2022-09-08,232500,,232500,Tanpa Promo
